,IMG_ID,MARK
81,1c120a4c-4e7b-11ea-a0fb-001a7dda7113.jpg,tastes
82,1c1b6682-4e7b-11ea-bfb5-001a7dda7113.jpg,invented
83,1c2843f8-4e7b-11ea-8456-001a7dda7113.jpg,harmonic
84,1c31538c-4e7b-11ea-8cc2-001a7dda7113.jpg,howell
85,1c3a2724-4e7b-11ea-b09a-001a7dda7113.jpg,prepaid
86,1c402a38-4e7b-11ea-be43-001a7dda7113.jpg,miner
87,1c457dca-4e7b-11ea-9baa-001a7dda7113.jpg,sticky
88,1c4d5464-4e7b-11ea-946d-001a7dda7113.jpg,brakes
89,1c569d94-4e7b-11ea-aeeb-001a7dda7113.jpg,cross
90,1c5fe60c-4e7b-11ea-9b33-001a7dda7113.jpg,complzes
91,1c6a3f2e-4e7b-11ea-a53f-001a7dda7113.jpg,anwhere
92,1c72020c-4e7b-11ea-9068-001a7dda7113.jpg,arguing
93,1c7707ae-4e7b-11ea-a43a-001a7dda7113.jpg,tyne
94,1c7fb452-4e7b-11ea-b3e9-001a7dda7113.jpg,lomans
95,1c862c4a-4e7b-11ea-8aba-001a7dda7113.jpg,values
96,1c8b1ec8-4e7b-11ea-a35f-001a7dda7113.jpg,pluto
97,1c94b51e-4e7b-11ea-b031-001a7dda7113.jpg,arabic
98,1c98aa0c-4e7b-11ea-87fb-001a7dda7113.jpg,swy
99,1c9f8502-4e7b-11ea-b1f3-001a7dda7113.jpg,aroard
