,IMG_ID,MARK
39,09652778-4e7b-11ea-821b-001a7dda7113.jpg,117499
40,096e6fee-4e7b-11ea-bb0b-001a7dda7113.jpg,169
41,0981eab4-4e7b-11ea-a9c6-001a7dda7113.jpg,44682
42,099246ec-4e7b-11ea-8275-001a7dda7113.jpg,39721
43,09a37934-4e7b-11ea-8c3a-001a7dda7113.jpg,217548
44,09b39aca-4e7b-11ea-bc0b-001a7dda7113.jpg,3100
45,09c4e0e2-4e7b-11ea-a563-001a7dda7113.jpg,539815
46,09d7bfba-4e7b-11ea-a8fa-001a7dda7113.jpg,205152
47,09e1f1f0-4e7b-11ea-827c-001a7dda7113.jpg,182
48,09eb884a-4e7b-11ea-aa94-001a7dda7113.jpg,985600
49,09f4e480-4e7b-11ea-a467-001a7dda7113.jpg,9989
50,0a028394-4e7b-11ea-bedc-001a7dda7113.jpg,6320
51,0a0c7b9c-4e7b-11ea-a0ad-001a7dda7113.jpg,62979
52,0a16add8-4e7b-11ea-a592-001a7dda7113.jpg,859
53,0a239d4a-4e7b-11ea-90fb-001a7dda7113.jpg,935894
54,0a3017de-4e7b-11ea-bc6c-001a7dda7113.jpg,230185
55,0a3a36e4-4e7b-11ea-86fe-001a7dda7113.jpg,5669
56,0a4af44c-4e7b-11ea-b7a1-001a7dda7113.jpg,1490060
57,0a53a0f4-4e7b-11ea-913f-001a7dda7113.jpg,419
58,0a62ec80-4e7b-11ea-a66f-001a7dda7113.jpg,217192
59,0a6bc01a-4e7b-11ea-b94e-001a7dda7113.jpg,127
60,0a75cb52-4e7b-11ea-af7c-001a7dda7113.jpg,320
61,0a83a488-4e7b-11ea-bc66-001a7dda7113.jpg,234699
62,0a91f2a4-4e7b-11ea-9305-001a7dda7113.jpg,1328188
63,0a9e1f4a-4e7b-11ea-b50f-001a7dda7113.jpg,46935
64,0ab1adc0-4e7b-11ea-9cff-001a7dda7113.jpg,688076
65,0ac19542-4e7b-11ea-a5c8-001a7dda7113.jpg,6485
66,0acd9af6-4e7b-11ea-a031-001a7dda7113.jpg,378
67,0ae29bf0-4e7b-11ea-9861-001a7dda7113.jpg,44324
68,0af7141e-4e7b-11ea-8c8b-001a7dda7113.jpg,41225
69,0b05d718-4e7b-11ea-8110-001a7dda7113.jpg,5035
70,0b1c83e6-4e7b-11ea-a116-001a7dda7113.jpg,372102
71,0b2c5790-4e7b-11ea-b592-001a7dda7113.jpg,5687
72,0b3c668a-4e7b-11ea-9b92-001a7dda7113.jpg,55
73,0b4d5e98-4e7b-11ea-89e8-001a7dda7113.jpg,317
74,0b5df518-4e7b-11ea-9a5f-001a7dda7113.jpg,213
75,0b6c1c30-4e7b-11ea-bbeb-001a7dda7113.jpg,7176
76,0b7efb06-4e7b-11ea-b2c2-001a7dda7113.jpg,62096
77,0b8c864a-4e7b-11ea-9afa-001a7dda7113.jpg,7980
78,0b9aafc8-4e7b-11ea-9235-001a7dda7113.jpg,980
79,0bae515e-4e7b-11ea-9e7c-001a7dda7113.jpg,2757
80,0bc4013e-4e7b-11ea-a05c-001a7dda7113.jpg,22175
81,0bda73e2-4e7b-11ea-b79d-001a7dda7113.jpg,188060
82,0befe902-4e7b-11ea-bfb4-001a7dda7113.jpg,96327
83,0bff95b4-4e7b-11ea-bc2a-001a7dda7113.jpg,3101
84,0c17b4ec-4e7b-11ea-9050-001a7dda7113.jpg,89382
85,0c2540cc-4e7b-11ea-901a-001a7dda7113.jpg,32
86,0c358954-4e7b-11ea-b830-001a7dda7113.jpg,64511
87,0c47f352-4e7b-11ea-89b7-001a7dda7113.jpg,50602
88,0c5509b6-4e7b-11ea-a102-001a7dda7113.jpg,601
89,0c64f114-4e7b-11ea-9507-001a7dda7113.jpg,13
90,0c81f00a-4e7b-11ea-a108-001a7dda7113.jpg,53954
91,0c9bf69a-4e7b-11ea-a7f2-001a7dda7113.jpg,14847
92,0cb08280-4e7b-11ea-b9ab-001a7dda7113.jpg,845
93,0cc55bc6-4e7b-11ea-9d08-001a7dda7113.jpg,5566
94,0cdaf7e8-4e7b-11ea-b44b-001a7dda7113.jpg,3433
95,0ced8974-4e7b-11ea-97a8-001a7dda7113.jpg,79528
96,0d03258a-4e7b-11ea-b59a-001a7dda7113.jpg,420
97,0d21f780-4e7b-11ea-b182-001a7dda7113.jpg,1295523
98,0d31cb22-4e7b-11ea-a582-001a7dda7113.jpg,55629
99,0d402d68-4e7b-11ea-91e6-001a7dda7113.jpg,316
